DÍA;HORA;NOX;CO;HUMO
24/03/2022;7:41:00 a. m.;128;125;239
24/03/2022;7:42:00 a. m.;148;349;189
24/03/2022;7:43:00 a. m.;133;45;365
24/03/2022;7:44:00 a. m.;39;464;267
24/03/2022;7:45:00 a. m.;110;1066;292
24/03/2022;7:46:00 a. m.;100;597;172
24/03/2022;7:47:00 a. m.;84;606;218
24/03/2022;7:48:00 a. m.;121;498;259
24/03/2022;7:49:00 a. m.;80;75;374
24/03/2022;7:50:00 a. m.;30;1023;158
24/03/2022;7:51:00 a. m.;106;651;115
24/03/2022;7:52:00 a. m.;116;472;57
24/03/2022;7:53:00 a. m.;19;869;233
24/03/2022;7:54:00 a. m.;105;480;254
24/03/2022;7:55:00 a. m.;31;235;195
24/03/2022;7:56:00 a. m.;78;28;346
24/03/2022;7:57:00 a. m.;70;767;357
24/03/2022;7:58:00 a. m.;80;22;164
24/03/2022;7:59:00 a. m.;137;796;23
24/03/2022;8:00:00 a. m.;36;325;40
24/03/2022;8:01:00 a. m.;146;127;289
24/03/2022;8:02:00 a. m.;112;426;86
24/03/2022;8:03:00 a. m.;10;877;315
24/03/2022;8:04:00 a. m.;30;967;387
24/03/2022;8:05:00 a. m.;10;408;257
24/03/2022;8:06:00 a. m.;129;75;329
24/03/2022;8:07:00 a. m.;47;865;367
24/03/2022;8:08:00 a. m.;87;217;342
24/03/2022;8:09:00 a. m.;153;876;302
24/03/2022;8:10:00 a. m.;62;1243;417
24/03/2022;8:11:00 a. m.;88;851;359
24/03/2022;8:12:00 a. m.;38;1053;282
24/03/2022;8:13:00 a. m.;22;1242;366
24/03/2022;8:14:00 a. m.;119;172;19
24/03/2022;8:15:00 a. m.;128;422;243
24/03/2022;8:16:00 a. m.;72;704;188
24/03/2022;8:17:00 a. m.;119;85;414
24/03/2022;8:18:00 a. m.;19;342;163
24/03/2022;8:19:00 a. m.;116;1224;141
24/03/2022;8:20:00 a. m.;72;467;201
24/03/2022;8:21:00 a. m.;17;612;48
24/03/2022;8:22:00 a. m.;107;475;93
24/03/2022;8:23:00 a. m.;71;175;186
24/03/2022;8:24:00 a. m.;128;1148;168
24/03/2022;8:25:00 a. m.;39;267;396
24/03/2022;8:26:00 a. m.;103;927;216
24/03/2022;8:27:00 a. m.;150;155;207
24/03/2022;8:28:00 a. m.;39;1226;426
24/03/2022;8:29:00 a. m.;23;216;41
24/03/2022;8:30:00 a. m.;125;1117;356
24/03/2022;8:31:00 a. m.;52;335;355
24/03/2022;8:32:00 a. m.;96;1178;164
24/03/2022;8:33:00 a. m.;40;640;384
24/03/2022;8:34:00 a. m.;136;775;138
24/03/2022;8:35:00 a. m.;105;389;75
24/03/2022;8:36:00 a. m.;113;853;173
24/03/2022;8:37:00 a. m.;52;715;158
24/03/2022;8:38:00 a. m.;15;563;395
24/03/2022;8:39:00 a. m.;132;525;391
24/03/2022;8:40:00 a. m.;119;130;368
24/03/2022;8:41:00 a. m.;20;148;242
24/03/2022;8:42:00 a. m.;130;1056;363
24/03/2022;8:43:00 a. m.;98;513;34
24/03/2022;8:44:00 a. m.;96;1063;56
24/03/2022;8:45:00 a. m.;134;1;34
24/03/2022;8:46:00 a. m.;136;1136;336
24/03/2022;8:47:00 a. m.;34;126;93
24/03/2022;8:48:00 a. m.;83;136;226
24/03/2022;8:49:00 a. m.;27;1164;30
24/03/2022;8:50:00 a. m.;151;415;259
24/03/2022;8:51:00 a. m.;145;376;100
24/03/2022;8:52:00 a. m.;11;899;40
24/03/2022;8:53:00 a. m.;36;567;94
24/03/2022;8:54:00 a. m.;151;64;205
24/03/2022;8:55:00 a. m.;23;991;184
24/03/2022;8:56:00 a. m.;125;1017;30
24/03/2022;8:57:00 a. m.;10;830;112
24/03/2022;8:58:00 a. m.;8;916;146
24/03/2022;8:59:00 a. m.;35;289;269
24/03/2022;9:00:00 a. m.;148;861;12
24/03/2022;9:01:00 a. m.;116;594;71
24/03/2022;9:02:00 a. m.;3;427;24
24/03/2022;9:03:00 a. m.;36;1025;154
24/03/2022;9:04:00 a. m.;50;758;115
24/03/2022;9:05:00 a. m.;15;307;81
24/03/2022;9:06:00 a. m.;108;145;336
24/03/2022;9:07:00 a. m.;87;647;318
24/03/2022;9:08:00 a. m.;107;374;365
24/03/2022;9:09:00 a. m.;46;110;21
24/03/2022;9:10:00 a. m.;67;431;249
24/03/2022;9:11:00 a. m.;69;1246;387
24/03/2022;9:12:00 a. m.;33;603;314
24/03/2022;9:13:00 a. m.;146;223;403
24/03/2022;9:14:00 a. m.;37;854;35
24/03/2022;9:15:00 a. m.;37;870;418
24/03/2022;9:16:00 a. m.;112;283;372
24/03/2022;9:17:00 a. m.;5;954;66
24/03/2022;9:18:00 a. m.;81;1005;427
24/03/2022;9:19:00 a. m.;135;525;207
24/03/2022;9:20:00 a. m.;110;785;88
24/03/2022;9:21:00 a. m.;93;1125;122
24/03/2022;9:22:00 a. m.;105;15;16
24/03/2022;9:23:00 a. m.;23;638;242
24/03/2022;9:24:00 a. m.;113;875;408
24/03/2022;9:25:00 a. m.;78;128;430
24/03/2022;9:26:00 a. m.;46;386;278
24/03/2022;9:27:00 a. m.;124;511;26
24/03/2022;9:28:00 a. m.;63;819;403
24/03/2022;9:29:00 a. m.;52;471;243
24/03/2022;9:30:00 a. m.;124;208;372
24/03/2022;9:31:00 a. m.;136;743;70
24/03/2022;9:32:00 a. m.;81;1244;345
24/03/2022;9:33:00 a. m.;101;241;232
24/03/2022;9:34:00 a. m.;53;83;231
24/03/2022;9:35:00 a. m.;142;827;356
24/03/2022;9:36:00 a. m.;57;225;267
24/03/2022;9:37:00 a. m.;54;131;129
24/03/2022;9:38:00 a. m.;90;766;64
24/03/2022;9:39:00 a. m.;37;529;361
24/03/2022;9:40:00 a. m.;27;532;173
24/03/2022;9:41:00 a. m.;86;1135;395
24/03/2022;9:42:00 a. m.;147;570;35
24/03/2022;9:43:00 a. m.;136;380;15
24/03/2022;9:44:00 a. m.;79;566;199
24/03/2022;9:45:00 a. m.;126;1110;135
24/03/2022;9:46:00 a. m.;37;432;256
24/03/2022;9:47:00 a. m.;85;597;340
24/03/2022;9:48:00 a. m.;72;51;422
24/03/2022;9:49:00 a. m.;0;372;149
24/03/2022;9:50:00 a. m.;97;1050;374
24/03/2022;9:51:00 a. m.;144;326;430
24/03/2022;9:52:00 a. m.;126;817;425
24/03/2022;9:53:00 a. m.;75;1020;233
24/03/2022;9:54:00 a. m.;153;588;85
24/03/2022;9:55:00 a. m.;92;1238;369
24/03/2022;9:56:00 a. m.;93;685;8
24/03/2022;9:57:00 a. m.;102;603;244
24/03/2022;9:58:00 a. m.;134;5;71
24/03/2022;9:59:00 a. m.;81;993;297
24/03/2022;10:00:00 a. m.;21;880;336
24/03/2022;10:01:00 a. m.;88;1060;92
24/03/2022;10:02:00 a. m.;120;1053;175
24/03/2022;10:03:00 a. m.;89;249;320
24/03/2022;10:04:00 a. m.;6;555;33
24/03/2022;10:05:00 a. m.;27;926;356
24/03/2022;10:06:00 a. m.;42;819;214
24/03/2022;10:07:00 a. m.;6;736;179
24/03/2022;10:08:00 a. m.;114;1224;50
24/03/2022;10:09:00 a. m.;33;1041;308
24/03/2022;10:10:00 a. m.;23;697;3
24/03/2022;10:11:00 a. m.;57;888;133
24/03/2022;10:12:00 a. m.;4;39;257
24/03/2022;10:13:00 a. m.;87;743;313
24/03/2022;10:14:00 a. m.;72;1150;62
24/03/2022;10:15:00 a. m.;90;750;198
24/03/2022;10:16:00 a. m.;80;1233;47
24/03/2022;10:17:00 a. m.;112;459;427
24/03/2022;10:18:00 a. m.;119;111;25
24/03/2022;10:19:00 a. m.;141;156;389
24/03/2022;10:20:00 a. m.;144;148;187
24/03/2022;10:21:00 a. m.;57;1185;10
24/03/2022;10:22:00 a. m.;63;536;100
24/03/2022;10:23:00 a. m.;23;146;220
24/03/2022;10:24:00 a. m.;90;1250;211
24/03/2022;10:25:00 a. m.;22;952;195
24/03/2022;10:26:00 a. m.;49;696;38
24/03/2022;10:27:00 a. m.;46;1028;38
24/03/2022;10:28:00 a. m.;70;1136;8
24/03/2022;10:29:00 a. m.;30;818;125
24/03/2022;10:30:00 a. m.;26;1193;259
24/03/2022;10:31:00 a. m.;142;114;89
24/03/2022;10:32:00 a. m.;29;863;17
24/03/2022;10:33:00 a. m.;24;113;292
24/03/2022;10:34:00 a. m.;61;548;275
24/03/2022;10:35:00 a. m.;113;1125;44
24/03/2022;10:36:00 a. m.;36;1008;339
24/03/2022;10:37:00 a. m.;94;1161;417
24/03/2022;10:38:00 a. m.;70;903;181
24/03/2022;10:39:00 a. m.;121;631;157
24/03/2022;10:40:00 a. m.;89;649;369
24/03/2022;10:41:00 a. m.;96;1171;13
24/03/2022;10:42:00 a. m.;98;593;132
24/03/2022;10:43:00 a. m.;112;749;58
24/03/2022;10:44:00 a. m.;148;934;107
24/03/2022;10:45:00 a. m.;66;828;336
24/03/2022;10:46:00 a. m.;10;579;128
24/03/2022;10:47:00 a. m.;5;742;214
24/03/2022;10:48:00 a. m.;78;456;121
24/03/2022;10:49:00 a. m.;129;1095;207
24/03/2022;10:50:00 a. m.;11;279;342
24/03/2022;10:51:00 a. m.;3;670;191
24/03/2022;10:52:00 a. m.;31;190;226
24/03/2022;10:53:00 a. m.;112;191;417
24/03/2022;10:54:00 a. m.;144;200;14
24/03/2022;10:55:00 a. m.;98;215;319
24/03/2022;10:56:00 a. m.;109;1088;299
24/03/2022;10:57:00 a. m.;109;1;183
24/03/2022;10:58:00 a. m.;75;1112;394
24/03/2022;10:59:00 a. m.;80;901;373
24/03/2022;11:00:00 a. m.;102;722;220
24/03/2022;11:01:00 a. m.;124;406;426
24/03/2022;11:02:00 a. m.;136;323;170
24/03/2022;11:03:00 a. m.;93;968;160
24/03/2022;11:04:00 a. m.;15;200;17
24/03/2022;11:05:00 a. m.;109;602;271
24/03/2022;11:06:00 a. m.;103;504;101
24/03/2022;11:07:00 a. m.;84;486;431
24/03/2022;11:08:00 a. m.;24;850;376
24/03/2022;11:09:00 a. m.;60;993;381
24/03/2022;11:10:00 a. m.;15;173;312
24/03/2022;11:11:00 a. m.;61;432;99
24/03/2022;11:12:00 a. m.;17;220;138
24/03/2022;11:13:00 a. m.;47;1248;428
24/03/2022;11:14:00 a. m.;92;1103;173
24/03/2022;11:15:00 a. m.;79;102;146
24/03/2022;11:16:00 a. m.;109;1200;412
24/03/2022;11:17:00 a. m.;68;294;421
24/03/2022;11:18:00 a. m.;147;852;93
24/03/2022;11:19:00 a. m.;65;483;66
24/03/2022;11:20:00 a. m.;4;1018;109
24/03/2022;11:21:00 a. m.;14;400;266
24/03/2022;11:22:00 a. m.;95;733;32
24/03/2022;11:23:00 a. m.;136;293;372
24/03/2022;11:24:00 a. m.;67;467;120
24/03/2022;11:25:00 a. m.;15;1077;297
24/03/2022;11:26:00 a. m.;64;252;288
24/03/2022;11:27:00 a. m.;83;1244;228
24/03/2022;11:28:00 a. m.;120;1017;220
24/03/2022;11:29:00 a. m.;60;907;72
24/03/2022;11:30:00 a. m.;41;299;199
24/03/2022;11:31:00 a. m.;141;311;199
24/03/2022;11:32:00 a. m.;83;1078;136
24/03/2022;11:33:00 a. m.;121;399;387
24/03/2022;11:34:00 a. m.;76;1079;33
24/03/2022;11:35:00 a. m.;45;869;189
24/03/2022;11:36:00 a. m.;116;501;341
24/03/2022;11:37:00 a. m.;107;622;138
24/03/2022;11:38:00 a. m.;129;331;94
24/03/2022;11:39:00 a. m.;49;112;47
24/03/2022;11:40:00 a. m.;37;811;282
24/03/2022;11:41:00 a. m.;107;764;180
24/03/2022;11:42:00 a. m.;61;1100;206
24/03/2022;11:43:00 a. m.;18;732;334
24/03/2022;11:44:00 a. m.;108;138;247
24/03/2022;11:45:00 a. m.;93;83;110
24/03/2022;11:46:00 a. m.;30;826;104
24/03/2022;11:47:00 a. m.;20;919;296
24/03/2022;11:48:00 a. m.;62;700;299
24/03/2022;11:49:00 a. m.;148;931;182
24/03/2022;11:50:00 a. m.;148;549;213
24/03/2022;11:51:00 a. m.;125;1104;190
24/03/2022;11:52:00 a. m.;92;73;321
24/03/2022;11:53:00 a. m.;46;359;360
24/03/2022;11:54:00 a. m.;63;893;209
24/03/2022;11:55:00 a. m.;89;872;57
24/03/2022;11:56:00 a. m.;29;1070;191
24/03/2022;11:57:00 a. m.;105;117;313
24/03/2022;11:58:00 a. m.;18;691;9
24/03/2022;11:59:00 a. m.;116;320;247
24/03/2022;12:00:00 p. m.;151;177;230
24/03/2022;12:01:00 p. m.;107;679;91
24/03/2022;12:02:00 p. m.;100;270;314
24/03/2022;12:03:00 p. m.;53;1032;173
24/03/2022;12:04:00 p. m.;76;1171;111
24/03/2022;12:05:00 p. m.;119;686;337
24/03/2022;12:06:00 p. m.;112;1229;240
24/03/2022;12:07:00 p. m.;2;110;155
24/03/2022;12:08:00 p. m.;109;245;169
24/03/2022;12:09:00 p. m.;128;945;423
24/03/2022;12:10:00 p. m.;66;695;151
24/03/2022;12:11:00 p. m.;124;1172;225
24/03/2022;12:12:00 p. m.;99;651;211
24/03/2022;12:13:00 p. m.;127;1042;360
24/03/2022;12:14:00 p. m.;145;1248;123
24/03/2022;12:15:00 p. m.;152;204;251
24/03/2022;12:16:00 p. m.;34;138;423
24/03/2022;12:17:00 p. m.;7;574;62
24/03/2022;12:18:00 p. m.;9;172;24
24/03/2022;12:19:00 p. m.;116;463;196
24/03/2022;12:20:00 p. m.;86;373;374
24/03/2022;12:21:00 p. m.;94;286;0
24/03/2022;12:22:00 p. m.;1;837;328
24/03/2022;12:23:00 p. m.;22;1180;359
24/03/2022;12:24:00 p. m.;116;1225;427
24/03/2022;12:25:00 p. m.;5;263;52
24/03/2022;12:26:00 p. m.;148;338;431
24/03/2022;12:27:00 p. m.;27;118;318
24/03/2022;12:28:00 p. m.;82;68;227
24/03/2022;12:29:00 p. m.;12;1182;75
24/03/2022;12:30:00 p. m.;129;823;167
24/03/2022;12:31:00 p. m.;83;935;192
24/03/2022;12:32:00 p. m.;29;469;96
24/03/2022;12:33:00 p. m.;30;495;426
24/03/2022;12:34:00 p. m.;113;804;236
24/03/2022;12:35:00 p. m.;74;196;55
24/03/2022;12:36:00 p. m.;60;920;360
24/03/2022;12:37:00 p. m.;46;530;44
24/03/2022;12:38:00 p. m.;78;861;393
24/03/2022;12:39:00 p. m.;60;323;203
24/03/2022;12:40:00 p. m.;108;441;241
24/03/2022;12:41:00 p. m.;27;95;184
24/03/2022;12:42:00 p. m.;76;709;160
24/03/2022;12:43:00 p. m.;130;61;236
24/03/2022;12:44:00 p. m.;13;1254;211
24/03/2022;12:45:00 p. m.;115;736;219
24/03/2022;12:46:00 p. m.;145;1252;343
24/03/2022;12:47:00 p. m.;3;35;241
24/03/2022;12:48:00 p. m.;112;524;7
24/03/2022;12:49:00 p. m.;41;965;108
24/03/2022;12:50:00 p. m.;88;236;48
24/03/2022;12:51:00 p. m.;104;1171;135
24/03/2022;12:52:00 p. m.;102;602;77
24/03/2022;12:53:00 p. m.;81;291;357
24/03/2022;12:54:00 p. m.;0;1014;299
24/03/2022;12:55:00 p. m.;138;319;138
24/03/2022;12:56:00 p. m.;92;52;154
24/03/2022;12:57:00 p. m.;36;96;288
24/03/2022;12:58:00 p. m.;7;1151;198
24/03/2022;12:59:00 p. m.;86;701;311
24/03/2022;1:00:00 p. m.;130;176;323
24/03/2022;1:01:00 p. m.;51;127;353
24/03/2022;1:02:00 p. m.;109;899;402
24/03/2022;1:03:00 p. m.;46;890;155
24/03/2022;1:04:00 p. m.;63;1164;155
24/03/2022;1:05:00 p. m.;15;1111;13
24/03/2022;1:06:00 p. m.;129;149;157
24/03/2022;1:07:00 p. m.;107;1170;385
24/03/2022;1:08:00 p. m.;11;1176;398
24/03/2022;1:09:00 p. m.;70;566;139
24/03/2022;1:10:00 p. m.;111;1245;93
24/03/2022;1:11:00 p. m.;0;767;0
24/03/2022;1:12:00 p. m.;63;599;199
24/03/2022;1:13:00 p. m.;34;1219;195
24/03/2022;1:14:00 p. m.;114;96;55
24/03/2022;1:15:00 p. m.;45;315;308
24/03/2022;1:16:00 p. m.;42;214;233
24/03/2022;1:17:00 p. m.;139;1193;368
24/03/2022;1:18:00 p. m.;61;1008;366
24/03/2022;1:19:00 p. m.;28;965;192
24/03/2022;1:20:00 p. m.;53;1228;410
24/03/2022;1:21:00 p. m.;4;525;354
24/03/2022;1:22:00 p. m.;18;982;76
24/03/2022;1:23:00 p. m.;55;653;426
24/03/2022;1:24:00 p. m.;6;361;132
24/03/2022;1:25:00 p. m.;118;1225;173
24/03/2022;1:26:00 p. m.;128;90;417
24/03/2022;1:27:00 p. m.;100;88;76
24/03/2022;1:28:00 p. m.;125;925;396
24/03/2022;1:29:00 p. m.;18;1108;161
24/03/2022;1:30:00 p. m.;131;287;287
24/03/2022;1:31:00 p. m.;36;658;372
24/03/2022;1:32:00 p. m.;62;94;188
24/03/2022;1:33:00 p. m.;61;1068;23
24/03/2022;1:34:00 p. m.;82;398;405
24/03/2022;1:35:00 p. m.;45;100;404
24/03/2022;1:36:00 p. m.;9;193;178
24/03/2022;1:37:00 p. m.;61;106;18
24/03/2022;1:38:00 p. m.;38;1225;92
24/03/2022;1:39:00 p. m.;36;1012;90
24/03/2022;1:40:00 p. m.;44;705;163
24/03/2022;1:41:00 p. m.;131;1194;291
24/03/2022;1:42:00 p. m.;29;1240;123
24/03/2022;1:43:00 p. m.;2;29;62
24/03/2022;1:44:00 p. m.;52;184;51
24/03/2022;1:45:00 p. m.;109;201;44
24/03/2022;1:46:00 p. m.;89;392;235
24/03/2022;1:47:00 p. m.;4;1222;371
24/03/2022;1:48:00 p. m.;116;396;354
24/03/2022;1:49:00 p. m.;86;322;208
24/03/2022;1:50:00 p. m.;64;737;392
24/03/2022;1:51:00 p. m.;114;1111;73
24/03/2022;1:52:00 p. m.;128;1190;336
24/03/2022;1:53:00 p. m.;128;400;154
24/03/2022;1:54:00 p. m.;58;360;193
24/03/2022;1:55:00 p. m.;42;730;145
24/03/2022;1:56:00 p. m.;141;145;113
24/03/2022;1:57:00 p. m.;89;293;343
24/03/2022;1:58:00 p. m.;20;458;179
24/03/2022;1:59:00 p. m.;123;293;285
24/03/2022;2:00:00 p. m.;71;249;13
24/03/2022;2:01:00 p. m.;76;190;254
24/03/2022;2:02:00 p. m.;103;961;336
24/03/2022;2:03:00 p. m.;139;705;208
24/03/2022;2:04:00 p. m.;73;28;105
24/03/2022;2:05:00 p. m.;102;588;375
24/03/2022;2:06:00 p. m.;94;447;319
24/03/2022;2:07:00 p. m.;136;368;427
24/03/2022;2:08:00 p. m.;72;313;386
24/03/2022;2:09:00 p. m.;111;66;250
24/03/2022;2:10:00 p. m.;54;452;59
24/03/2022;2:11:00 p. m.;91;255;107
24/03/2022;2:12:00 p. m.;101;443;355
24/03/2022;2:13:00 p. m.;128;781;302
24/03/2022;2:14:00 p. m.;0;1005;412
24/03/2022;2:15:00 p. m.;124;534;6
24/03/2022;2:16:00 p. m.;126;778;19
24/03/2022;2:17:00 p. m.;93;294;290
24/03/2022;2:18:00 p. m.;146;690;427
24/03/2022;2:19:00 p. m.;20;878;352
24/03/2022;2:20:00 p. m.;132;117;397
24/03/2022;2:21:00 p. m.;73;978;193
24/03/2022;2:22:00 p. m.;126;180;413
24/03/2022;2:23:00 p. m.;150;649;319
24/03/2022;2:24:00 p. m.;12;36;409
24/03/2022;2:25:00 p. m.;85;713;113
24/03/2022;2:26:00 p. m.;110;631;337
24/03/2022;2:27:00 p. m.;149;561;229
24/03/2022;2:28:00 p. m.;65;781;243
24/03/2022;2:29:00 p. m.;69;658;64
24/03/2022;2:30:00 p. m.;67;1114;133
24/03/2022;2:31:00 p. m.;58;347;21
24/03/2022;2:32:00 p. m.;34;350;294
24/03/2022;2:33:00 p. m.;146;542;130
24/03/2022;2:34:00 p. m.;64;1161;15
24/03/2022;2:35:00 p. m.;7;619;267
24/03/2022;2:36:00 p. m.;129;1179;386
24/03/2022;2:37:00 p. m.;88;189;67
24/03/2022;2:38:00 p. m.;19;388;260
24/03/2022;2:39:00 p. m.;5;443;244
24/03/2022;2:40:00 p. m.;44;386;102
24/03/2022;2:41:00 p. m.;117;630;230
24/03/2022;2:42:00 p. m.;23;50;240
24/03/2022;2:43:00 p. m.;150;120;344
24/03/2022;2:44:00 p. m.;114;1177;193
24/03/2022;2:45:00 p. m.;154;411;38
24/03/2022;2:46:00 p. m.;75;419;85
24/03/2022;2:47:00 p. m.;150;6;50
24/03/2022;2:48:00 p. m.;127;591;271
24/03/2022;2:49:00 p. m.;70;655;118
24/03/2022;2:50:00 p. m.;63;807;387
24/03/2022;2:51:00 p. m.;16;682;360
24/03/2022;2:52:00 p. m.;54;803;31
24/03/2022;2:53:00 p. m.;91;944;115
24/03/2022;2:54:00 p. m.;75;585;354
24/03/2022;2:55:00 p. m.;60;1252;238
24/03/2022;2:56:00 p. m.;31;1218;299
24/03/2022;2:57:00 p. m.;104;1029;359
24/03/2022;2:58:00 p. m.;49;1209;66
24/03/2022;2:59:00 p. m.;67;1011;168
24/03/2022;3:00:00 p. m.;6;709;317
24/03/2022;3:01:00 p. m.;25;189;218
24/03/2022;3:02:00 p. m.;34;1202;370
24/03/2022;3:03:00 p. m.;32;930;372
24/03/2022;3:04:00 p. m.;104;378;86
24/03/2022;3:05:00 p. m.;88;380;49
24/03/2022;3:06:00 p. m.;153;1257;183
24/03/2022;3:07:00 p. m.;63;642;195
24/03/2022;3:08:00 p. m.;149;261;319
24/03/2022;3:09:00 p. m.;68;655;326
24/03/2022;3:10:00 p. m.;109;195;406
24/03/2022;3:11:00 p. m.;36;943;241
24/03/2022;3:12:00 p. m.;98;513;96
24/03/2022;3:13:00 p. m.;60;401;171
24/03/2022;3:14:00 p. m.;83;589;120
24/03/2022;3:15:00 p. m.;56;646;322
24/03/2022;3:16:00 p. m.;147;251;133
24/03/2022;3:17:00 p. m.;137;1074;172
24/03/2022;3:18:00 p. m.;4;185;143
24/03/2022;3:19:00 p. m.;150;531;257
24/03/2022;3:20:00 p. m.;27;915;233
24/03/2022;3:21:00 p. m.;4;1127;194
24/03/2022;3:22:00 p. m.;36;766;77
24/03/2022;3:23:00 p. m.;114;941;371
24/03/2022;3:24:00 p. m.;44;407;336
24/03/2022;3:25:00 p. m.;43;285;421
24/03/2022;3:26:00 p. m.;9;927;417
24/03/2022;3:27:00 p. m.;54;916;116
24/03/2022;3:28:00 p. m.;83;581;276
24/03/2022;3:29:00 p. m.;113;107;186
24/03/2022;3:30:00 p. m.;3;508;76
24/03/2022;3:31:00 p. m.;154;849;356
24/03/2022;3:32:00 p. m.;7;482;316
24/03/2022;3:33:00 p. m.;18;859;103
24/03/2022;3:34:00 p. m.;39;932;427
24/03/2022;3:35:00 p. m.;18;463;418
24/03/2022;3:36:00 p. m.;153;797;325
24/03/2022;3:37:00 p. m.;58;470;159
24/03/2022;3:38:00 p. m.;9;1147;404
24/03/2022;3:39:00 p. m.;154;1034;231
24/03/2022;3:40:00 p. m.;29;103;124
24/03/2022;3:41:00 p. m.;14;641;54
24/03/2022;3:42:00 p. m.;18;952;32
24/03/2022;3:43:00 p. m.;51;674;430
24/03/2022;3:44:00 p. m.;23;498;233
24/03/2022;3:45:00 p. m.;2;1111;91
24/03/2022;3:46:00 p. m.;17;227;150
24/03/2022;3:47:00 p. m.;50;1073;47
24/03/2022;3:48:00 p. m.;143;324;386
24/03/2022;3:49:00 p. m.;101;1185;391
24/03/2022;3:50:00 p. m.;109;873;315
24/03/2022;3:51:00 p. m.;97;564;359
24/03/2022;3:52:00 p. m.;48;1102;29
24/03/2022;3:53:00 p. m.;78;950;221
24/03/2022;3:54:00 p. m.;121;1102;197
24/03/2022;3:55:00 p. m.;77;689;366
24/03/2022;3:56:00 p. m.;146;582;227
24/03/2022;3:57:00 p. m.;135;906;274
24/03/2022;3:58:00 p. m.;112;5;189
24/03/2022;3:59:00 p. m.;52;582;115
24/03/2022;4:00:00 p. m.;22;895;242
24/03/2022;4:01:00 p. m.;71;443;87
24/03/2022;4:02:00 p. m.;20;715;344
24/03/2022;4:03:00 p. m.;141;592;254
24/03/2022;4:04:00 p. m.;96;247;228
24/03/2022;4:05:00 p. m.;146;1086;223
24/03/2022;4:06:00 p. m.;139;803;309
24/03/2022;4:07:00 p. m.;114;1207;168
24/03/2022;4:08:00 p. m.;46;65;190
24/03/2022;4:09:00 p. m.;28;389;257
24/03/2022;4:10:00 p. m.;78;1243;97
24/03/2022;4:11:00 p. m.;105;701;202
24/03/2022;4:12:00 p. m.;35;853;412
24/03/2022;4:13:00 p. m.;85;1021;272
24/03/2022;4:14:00 p. m.;135;595;331
24/03/2022;4:15:00 p. m.;47;292;293
24/03/2022;4:16:00 p. m.;60;806;181
24/03/2022;4:17:00 p. m.;101;188;368
24/03/2022;4:18:00 p. m.;52;680;116
24/03/2022;4:19:00 p. m.;133;810;59
24/03/2022;4:20:00 p. m.;41;343;289
24/03/2022;4:21:00 p. m.;144;58;103
24/03/2022;4:22:00 p. m.;100;561;89
24/03/2022;4:23:00 p. m.;102;152;176
24/03/2022;4:24:00 p. m.;23;700;91
24/03/2022;4:25:00 p. m.;88;467;321
24/03/2022;4:26:00 p. m.;126;451;18
24/03/2022;4:27:00 p. m.;88;68;329
24/03/2022;4:28:00 p. m.;140;397;151
24/03/2022;4:29:00 p. m.;146;525;7
24/03/2022;4:30:00 p. m.;63;29;348
24/03/2022;4:31:00 p. m.;122;425;20
24/03/2022;4:32:00 p. m.;57;188;416
24/03/2022;4:33:00 p. m.;60;339;127
24/03/2022;4:34:00 p. m.;115;383;132
24/03/2022;4:35:00 p. m.;73;637;332
24/03/2022;4:36:00 p. m.;43;28;143
24/03/2022;4:37:00 p. m.;35;1254;421
24/03/2022;4:38:00 p. m.;95;740;45
24/03/2022;4:39:00 p. m.;57;888;147
24/03/2022;4:40:00 p. m.;23;325;222
24/03/2022;4:41:00 p. m.;18;345;404
24/03/2022;4:42:00 p. m.;52;471;250
24/03/2022;4:43:00 p. m.;69;485;165
24/03/2022;4:44:00 p. m.;23;139;59
24/03/2022;4:45:00 p. m.;0;1092;68
24/03/2022;4:46:00 p. m.;92;953;54
24/03/2022;4:47:00 p. m.;112;788;64
24/03/2022;4:48:00 p. m.;141;462;156
24/03/2022;4:49:00 p. m.;120;647;233
24/03/2022;4:50:00 p. m.;83;658;90
24/03/2022;4:51:00 p. m.;152;488;203
24/03/2022;4:52:00 p. m.;13;364;51
24/03/2022;4:53:00 p. m.;137;39;196
24/03/2022;4:54:00 p. m.;64;664;419
24/03/2022;4:55:00 p. m.;50;411;147
24/03/2022;4:56:00 p. m.;44;932;194
24/03/2022;4:57:00 p. m.;21;888;225
24/03/2022;4:58:00 p. m.;54;462;186
24/03/2022;4:59:00 p. m.;69;1162;292
24/03/2022;5:00:00 p. m.;25;770;365
24/03/2022;5:01:00 p. m.;72;235;73
24/03/2022;5:02:00 p. m.;90;628;379
24/03/2022;5:03:00 p. m.;11;488;68
24/03/2022;5:04:00 p. m.;114;275;395
24/03/2022;5:05:00 p. m.;30;92;420
24/03/2022;5:06:00 p. m.;65;531;81
24/03/2022;5:07:00 p. m.;87;63;312
24/03/2022;5:08:00 p. m.;91;971;114
24/03/2022;5:09:00 p. m.;36;443;265
24/03/2022;5:10:00 p. m.;71;1102;254
24/03/2022;5:11:00 p. m.;128;631;197
24/03/2022;5:12:00 p. m.;141;183;221
24/03/2022;5:13:00 p. m.;48;54;277
24/03/2022;5:14:00 p. m.;65;1148;187
24/03/2022;5:15:00 p. m.;147;278;403
24/03/2022;5:16:00 p. m.;151;1045;196
24/03/2022;5:17:00 p. m.;114;67;312
