0,DÍA,HORA,NOX,CO,HUMO
4488,24/03/2022,08:35:00 a. m.,105,389,75
4489,24/03/2022,08:36:00 a. m.,113,853,173
4490,24/03/2022,08:37:00 a. m.,52,715,158
4491,24/03/2022,08:38:00 a. m.,15,563,395
4492,24/03/2022,08:39:00 a. m.,132,525,391
4493,24/03/2022,08:40:00 a. m.,119,130,368
4494,24/03/2022,08:41:00 a. m.,20,148,242
4495,24/03/2022,08:42:00 a. m.,130,1056,363
4496,24/03/2022,08:43:00 a. m.,98,513,34
4497,24/03/2022,08:44:00 a. m.,96,1063,56
4498,24/03/2022,08:45:00 a. m.,134,1,34
4499,24/03/2022,08:46:00 a. m.,136,1136,336
4500,24/03/2022,08:47:00 a. m.,34,126,93
4501,24/03/2022,08:48:00 a. m.,83,136,226
4502,24/03/2022,08:49:00 a. m.,27,1164,30
4503,24/03/2022,08:50:00 a. m.,151,415,259
4504,24/03/2022,08:51:00 a. m.,145,376,100
4505,24/03/2022,08:52:00 a. m.,11,899,40
4506,24/03/2022,08:53:00 a. m.,36,567,94
4507,24/03/2022,08:54:00 a. m.,151,64,205
4508,24/03/2022,08:55:00 a. m.,23,991,184
4509,24/03/2022,08:56:00 a. m.,125,1017,30
4510,24/03/2022,08:57:00 a. m.,10,830,112
4511,24/03/2022,08:58:00 a. m.,8,916,146
4512,24/03/2022,08:59:00 a. m.,35,289,269
4513,24/03/2022,09:00:00 a. m.,148,861,12
4514,24/03/2022,09:01:00 a. m.,116,594,71
4515,24/03/2022,09:02:00 a. m.,3,427,24
4516,24/03/2022,09:03:00 a. m.,36,1025,154
4517,24/03/2022,09:04:00 a. m.,50,758,115
4518,24/03/2022,09:05:00 a. m.,15,307,81
4519,24/03/2022,09:06:00 a. m.,108,145,336
4520,24/03/2022,09:07:00 a. m.,87,647,318
4521,24/03/2022,09:08:00 a. m.,107,374,365
4522,24/03/2022,09:09:00 a. m.,46,110,21
4523,24/03/2022,09:10:00 a. m.,67,431,249
4524,24/03/2022,09:11:00 a. m.,69,1246,387
4525,24/03/2022,09:12:00 a. m.,33,603,314
4526,24/03/2022,09:13:00 a. m.,146,223,403
4527,24/03/2022,09:14:00 a. m.,37,854,35
4528,24/03/2022,09:15:00 a. m.,37,870,418
4529,24/03/2022,09:16:00 a. m.,112,283,372
4530,24/03/2022,09:17:00 a. m.,5,954,66
4531,24/03/2022,09:18:00 a. m.,81,1005,427
4532,24/03/2022,09:19:00 a. m.,135,525,207
4533,24/03/2022,09:20:00 a. m.,110,785,88
4534,24/03/2022,09:21:00 a. m.,93,1125,122
4535,24/03/2022,09:22:00 a. m.,105,15,16
4536,24/03/2022,09:23:00 a. m.,23,638,242
4537,24/03/2022,09:24:00 a. m.,113,875,408
4538,24/03/2022,09:25:00 a. m.,78,128,430
4539,24/03/2022,09:26:00 a. m.,46,386,278
4540,24/03/2022,09:27:00 a. m.,124,511,26
4541,24/03/2022,09:28:00 a. m.,63,819,403
4542,24/03/2022,09:29:00 a. m.,52,471,243
4543,24/03/2022,09:30:00 a. m.,124,208,372
4544,24/03/2022,09:31:00 a. m.,136,743,70
4545,24/03/2022,09:32:00 a. m.,81,1244,345
4546,24/03/2022,09:33:00 a. m.,101,241,232
4547,24/03/2022,09:34:00 a. m.,53,83,231
4548,24/03/2022,09:35:00 a. m.,142,827,356
4549,24/03/2022,09:36:00 a. m.,57,225,267
4550,24/03/2022,09:37:00 a. m.,54,131,129
4551,24/03/2022,09:38:00 a. m.,90,766,64
4552,24/03/2022,09:39:00 a. m.,37,529,361
4553,24/03/2022,09:40:00 a. m.,27,532,173
4554,24/03/2022,09:41:00 a. m.,86,1135,395
4555,24/03/2022,09:42:00 a. m.,147,570,35
4556,24/03/2022,09:43:00 a. m.,136,380,15
4557,24/03/2022,09:44:00 a. m.,79,566,199
4558,24/03/2022,09:45:00 a. m.,126,1110,135
4559,24/03/2022,09:46:00 a. m.,37,432,256
4560,24/03/2022,09:47:00 a. m.,85,597,340
4561,24/03/2022,09:48:00 a. m.,72,51,422
4562,24/03/2022,09:49:00 a. m.,0,372,149
4563,24/03/2022,09:50:00 a. m.,97,1050,374
4564,24/03/2022,09:51:00 a. m.,144,326,430
4565,24/03/2022,09:52:00 a. m.,126,817,425
4566,24/03/2022,09:53:00 a. m.,75,1020,233
4567,24/03/2022,09:54:00 a. m.,153,588,85
4568,24/03/2022,09:55:00 a. m.,92,1238,369
4569,24/03/2022,09:56:00 a. m.,93,685,8
4570,24/03/2022,09:57:00 a. m.,102,603,244
4571,24/03/2022,09:58:00 a. m.,134,5,71
4572,24/03/2022,09:59:00 a. m.,81,993,297
4573,24/03/2022,10:00:00 a. m.,21,880,336
4574,24/03/2022,10:01:00 a. m.,88,1060,92
4575,24/03/2022,10:02:00 a. m.,120,1053,175
4576,24/03/2022,10:03:00 a. m.,89,249,320
4577,24/03/2022,10:04:00 a. m.,6,555,33
4578,24/03/2022,10:05:00 a. m.,27,926,356
4579,24/03/2022,10:06:00 a. m.,42,819,214
4580,24/03/2022,10:07:00 a. m.,6,736,179
4581,24/03/2022,10:08:00 a. m.,114,1224,50
4582,24/03/2022,10:09:00 a. m.,33,1041,308
4583,24/03/2022,10:10:00 a. m.,23,697,3
4584,24/03/2022,10:11:00 a. m.,57,888,133
4585,24/03/2022,10:12:00 a. m.,4,39,257
4586,24/03/2022,10:13:00 a. m.,87,743,313
4587,24/03/2022,10:14:00 a. m.,72,1150,62
4588,24/03/2022,10:15:00 a. m.,90,750,198
4589,24/03/2022,10:16:00 a. m.,80,1233,47
4590,24/03/2022,10:17:00 a. m.,112,459,427
4591,24/03/2022,10:18:00 a. m.,119,111,25
4592,24/03/2022,10:19:00 a. m.,141,156,389
4593,24/03/2022,10:20:00 a. m.,144,148,187
4594,24/03/2022,10:21:00 a. m.,57,1185,10
4595,24/03/2022,10:22:00 a. m.,63,536,100
4596,24/03/2022,10:23:00 a. m.,23,146,220
4597,24/03/2022,10:24:00 a. m.,90,1250,211
4598,24/03/2022,10:25:00 a. m.,22,952,195
4599,24/03/2022,10:26:00 a. m.,49,696,38
4600,24/03/2022,10:27:00 a. m.,46,1028,38
4601,24/03/2022,10:28:00 a. m.,70,1136,8
4602,24/03/2022,10:29:00 a. m.,30,818,125
4603,24/03/2022,10:30:00 a. m.,26,1193,259
4604,24/03/2022,10:31:00 a. m.,142,114,89
4605,24/03/2022,10:32:00 a. m.,29,863,17
4606,24/03/2022,10:33:00 a. m.,24,113,292
4607,24/03/2022,10:34:00 a. m.,61,548,275
4608,24/03/2022,10:35:00 a. m.,113,1125,44
4609,24/03/2022,10:36:00 a. m.,36,1008,339
4610,24/03/2022,10:37:00 a. m.,94,1161,417
4611,24/03/2022,10:38:00 a. m.,70,903,181
4612,24/03/2022,10:39:00 a. m.,121,631,157
4613,24/03/2022,10:40:00 a. m.,89,649,369
4614,24/03/2022,10:41:00 a. m.,96,1171,13
4615,24/03/2022,10:42:00 a. m.,98,593,132
4616,24/03/2022,10:43:00 a. m.,112,749,58
4617,24/03/2022,10:44:00 a. m.,148,934,107
4618,24/03/2022,10:45:00 a. m.,66,828,336
4619,24/03/2022,10:46:00 a. m.,10,579,128
4620,24/03/2022,10:47:00 a. m.,5,742,214
4621,24/03/2022,10:48:00 a. m.,78,456,121
4622,24/03/2022,10:49:00 a. m.,129,1095,207
4623,24/03/2022,10:50:00 a. m.,11,279,342
4624,24/03/2022,10:51:00 a. m.,3,670,191
4625,24/03/2022,10:52:00 a. m.,31,190,226
4626,24/03/2022,10:53:00 a. m.,112,191,417
4627,24/03/2022,10:54:00 a. m.,144,200,14
4628,24/03/2022,10:55:00 a. m.,98,215,319
4629,24/03/2022,10:56:00 a. m.,109,1088,299
4630,24/03/2022,10:57:00 a. m.,109,1,183
4631,24/03/2022,10:58:00 a. m.,75,1112,394
4632,24/03/2022,10:59:00 a. m.,80,901,373
4633,24/03/2022,11:00:00 a. m.,102,722,220
4634,24/03/2022,11:01:00 a. m.,124,406,426
4635,24/03/2022,11:02:00 a. m.,136,323,170
4636,24/03/2022,11:03:00 a. m.,93,968,160
4637,24/03/2022,11:04:00 a. m.,15,200,17
4638,24/03/2022,11:05:00 a. m.,109,602,271
4639,24/03/2022,11:06:00 a. m.,103,504,101
4640,24/03/2022,11:07:00 a. m.,84,486,431
4641,24/03/2022,11:08:00 a. m.,24,850,376
4642,24/03/2022,11:09:00 a. m.,60,993,381
4643,24/03/2022,11:10:00 a. m.,15,173,312
4644,24/03/2022,11:11:00 a. m.,61,432,99
4645,24/03/2022,11:12:00 a. m.,17,220,138
4646,24/03/2022,11:13:00 a. m.,47,1248,428
4647,24/03/2022,11:14:00 a. m.,92,1103,173
4648,24/03/2022,11:15:00 a. m.,79,102,146
4649,24/03/2022,11:16:00 a. m.,109,1200,412
4650,24/03/2022,11:17:00 a. m.,68,294,421
4651,24/03/2022,11:18:00 a. m.,147,852,93
4652,24/03/2022,11:19:00 a. m.,65,483,66
4653,24/03/2022,11:20:00 a. m.,4,1018,109
4654,24/03/2022,11:21:00 a. m.,14,400,266
4655,24/03/2022,11:22:00 a. m.,95,733,32
4656,24/03/2022,11:23:00 a. m.,136,293,372
4657,24/03/2022,11:24:00 a. m.,67,467,120
4658,24/03/2022,11:25:00 a. m.,15,1077,297
4659,24/03/2022,11:26:00 a. m.,64,252,288
4660,24/03/2022,11:27:00 a. m.,83,1244,228
4661,24/03/2022,11:28:00 a. m.,120,1017,220
4662,24/03/2022,11:29:00 a. m.,60,907,72
4663,24/03/2022,11:30:00 a. m.,41,299,199
4664,24/03/2022,11:31:00 a. m.,141,311,199
4665,24/03/2022,11:32:00 a. m.,83,1078,136
4666,24/03/2022,11:33:00 a. m.,121,399,387
4667,24/03/2022,11:34:00 a. m.,76,1079,33
4668,24/03/2022,11:35:00 a. m.,45,869,189
4669,24/03/2022,11:36:00 a. m.,116,501,341
4670,24/03/2022,11:37:00 a. m.,107,622,138
4671,24/03/2022,11:38:00 a. m.,129,331,94
4672,24/03/2022,11:39:00 a. m.,49,112,47
4673,24/03/2022,11:40:00 a. m.,37,811,282
4674,24/03/2022,11:41:00 a. m.,107,764,180
4675,24/03/2022,11:42:00 a. m.,61,1100,206
4676,24/03/2022,11:43:00 a. m.,18,732,334
4677,24/03/2022,11:44:00 a. m.,108,138,247
4678,24/03/2022,11:45:00 a. m.,93,83,110
4679,24/03/2022,11:46:00 a. m.,30,826,104
4680,24/03/2022,11:47:00 a. m.,20,919,296
4681,24/03/2022,11:48:00 a. m.,62,700,299
4682,24/03/2022,11:49:00 a. m.,148,931,182
4683,24/03/2022,11:50:00 a. m.,148,549,213
4684,24/03/2022,11:51:00 a. m.,125,1104,190
4685,24/03/2022,11:52:00 a. m.,92,73,321
4686,24/03/2022,11:53:00 a. m.,46,359,360
4687,24/03/2022,11:54:00 a. m.,63,893,209
4688,24/03/2022,11:55:00 a. m.,89,872,57
4689,24/03/2022,11:56:00 a. m.,29,1070,191
4690,24/03/2022,11:57:00 a. m.,105,117,313
4691,24/03/2022,11:58:00 a. m.,18,691,9
4692,24/03/2022,11:59:00 a. m.,116,320,247
4693,24/03/2022,12:00:00 p. m.,151,177,230
4694,24/03/2022,12:01:00 p. m.,107,679,91
4695,24/03/2022,12:02:00 p. m.,100,270,314
4696,24/03/2022,12:03:00 p. m.,53,1032,173
4697,24/03/2022,12:04:00 p. m.,76,1171,111
4698,24/03/2022,12:05:00 p. m.,119,686,337
4699,24/03/2022,12:06:00 p. m.,112,1229,240
4700,24/03/2022,12:07:00 p. m.,2,110,155
4701,24/03/2022,12:08:00 p. m.,109,245,169
4702,24/03/2022,12:09:00 p. m.,128,945,423
4703,24/03/2022,12:10:00 p. m.,66,695,151
4704,24/03/2022,12:11:00 p. m.,124,1172,225
4705,24/03/2022,12:12:00 p. m.,99,651,211
4706,24/03/2022,12:13:00 p. m.,127,1042,360
4707,24/03/2022,12:14:00 p. m.,145,1248,123
4708,24/03/2022,12:15:00 p. m.,152,204,251
4709,24/03/2022,12:16:00 p. m.,34,138,423
4710,24/03/2022,12:17:00 p. m.,7,574,62
4711,24/03/2022,12:18:00 p. m.,9,172,24
4712,24/03/2022,12:19:00 p. m.,116,463,196
4713,24/03/2022,12:20:00 p. m.,86,373,374
4714,24/03/2022,12:21:00 p. m.,94,286,0
4715,24/03/2022,12:22:00 p. m.,1,837,328
4716,24/03/2022,12:23:00 p. m.,22,1180,359
4717,24/03/2022,12:24:00 p. m.,116,1225,427
4718,24/03/2022,12:25:00 p. m.,5,263,52
4719,24/03/2022,12:26:00 p. m.,148,338,431
4720,24/03/2022,12:27:00 p. m.,27,118,318
4721,24/03/2022,12:28:00 p. m.,82,68,227
4722,24/03/2022,12:29:00 p. m.,12,1182,75
4723,24/03/2022,12:30:00 p. m.,129,823,167
4724,24/03/2022,12:31:00 p. m.,83,935,192
4725,24/03/2022,12:32:00 p. m.,29,469,96
4726,24/03/2022,12:33:00 p. m.,30,495,426
4727,24/03/2022,12:34:00 p. m.,113,804,236
4728,24/03/2022,12:35:00 p. m.,74,196,55
4729,24/03/2022,12:36:00 p. m.,60,920,360
4730,24/03/2022,12:37:00 p. m.,46,530,44
4731,24/03/2022,12:38:00 p. m.,78,861,393
4732,24/03/2022,12:39:00 p. m.,60,323,203
4733,24/03/2022,12:40:00 p. m.,108,441,241
4734,24/03/2022,12:41:00 p. m.,27,95,184
4735,24/03/2022,12:42:00 p. m.,76,709,160
4736,24/03/2022,12:43:00 p. m.,130,61,236
4737,24/03/2022,12:44:00 p. m.,13,1254,211
4738,24/03/2022,12:45:00 p. m.,115,736,219
4739,24/03/2022,12:46:00 p. m.,145,1252,343
4740,24/03/2022,12:47:00 p. m.,3,35,241
4741,24/03/2022,12:48:00 p. m.,112,524,7
4742,24/03/2022,12:49:00 p. m.,41,965,108
4743,24/03/2022,12:50:00 p. m.,88,236,48
4744,24/03/2022,12:51:00 p. m.,104,1171,135
4745,24/03/2022,12:52:00 p. m.,102,602,77
4746,24/03/2022,12:53:00 p. m.,81,291,357
4747,24/03/2022,12:54:00 p. m.,0,1014,299
4748,24/03/2022,12:55:00 p. m.,138,319,138
4749,24/03/2022,12:56:00 p. m.,92,52,154
4750,24/03/2022,12:57:00 p. m.,36,96,288
4751,24/03/2022,12:58:00 p. m.,7,1151,198
4752,24/03/2022,12:59:00 p. m.,86,701,311
4753,24/03/2022,01:00:00 p. m.,130,176,323
4754,24/03/2022,01:01:00 p. m.,51,127,353
4755,24/03/2022,01:02:00 p. m.,109,899,402
4756,24/03/2022,01:03:00 p. m.,46,890,155
4757,24/03/2022,01:04:00 p. m.,63,1164,155
4758,24/03/2022,01:05:00 p. m.,15,1111,13
4759,24/03/2022,01:06:00 p. m.,129,149,157
4760,24/03/2022,01:07:00 p. m.,107,1170,385
4761,24/03/2022,01:08:00 p. m.,11,1176,398
4762,24/03/2022,01:09:00 p. m.,70,566,139
4763,24/03/2022,01:10:00 p. m.,111,1245,93
4764,24/03/2022,01:11:00 p. m.,0,767,0
4765,24/03/2022,01:12:00 p. m.,63,599,199
4766,24/03/2022,01:13:00 p. m.,34,1219,195
4767,24/03/2022,01:14:00 p. m.,114,96,55
4768,24/03/2022,01:15:00 p. m.,45,315,308
4769,24/03/2022,01:16:00 p. m.,42,214,233
4770,24/03/2022,01:17:00 p. m.,139,1193,368
4771,24/03/2022,01:18:00 p. m.,61,1008,366
4772,24/03/2022,01:19:00 p. m.,28,965,192
4773,24/03/2022,01:20:00 p. m.,53,1228,410
4774,24/03/2022,01:21:00 p. m.,4,525,354
4775,24/03/2022,01:22:00 p. m.,18,982,76
4776,24/03/2022,01:23:00 p. m.,55,653,426
4777,24/03/2022,01:24:00 p. m.,6,361,132
4778,24/03/2022,01:25:00 p. m.,118,1225,173
4779,24/03/2022,01:26:00 p. m.,128,90,417
4780,24/03/2022,01:27:00 p. m.,100,88,76
4781,24/03/2022,01:28:00 p. m.,125,925,396
4782,24/03/2022,01:29:00 p. m.,18,1108,161
4783,24/03/2022,01:30:00 p. m.,131,287,287
4784,24/03/2022,01:31:00 p. m.,36,658,372
4785,24/03/2022,01:32:00 p. m.,62,94,188
4786,24/03/2022,01:33:00 p. m.,61,1068,23
4787,24/03/2022,01:34:00 p. m.,82,398,405
4788,24/03/2022,01:35:00 p. m.,45,100,404
4789,24/03/2022,01:36:00 p. m.,9,193,178
4790,24/03/2022,01:37:00 p. m.,61,106,18
4791,24/03/2022,01:38:00 p. m.,38,1225,92
4792,24/03/2022,01:39:00 p. m.,36,1012,90
4793,24/03/2022,01:40:00 p. m.,44,705,163
4794,24/03/2022,01:41:00 p. m.,131,1194,291
4795,24/03/2022,01:42:00 p. m.,29,1240,123
4796,24/03/2022,01:43:00 p. m.,2,29,62
4797,24/03/2022,01:44:00 p. m.,52,184,51
4798,24/03/2022,01:45:00 p. m.,109,201,44
4799,24/03/2022,01:46:00 p. m.,89,392,235
4800,24/03/2022,01:47:00 p. m.,4,1222,371
4801,24/03/2022,01:48:00 p. m.,116,396,354
4802,24/03/2022,01:49:00 p. m.,86,322,208
4803,24/03/2022,01:50:00 p. m.,64,737,392
4804,24/03/2022,01:51:00 p. m.,114,1111,73
4805,24/03/2022,01:52:00 p. m.,128,1190,336
4806,24/03/2022,01:53:00 p. m.,128,400,154
4807,24/03/2022,01:54:00 p. m.,58,360,193
4808,24/03/2022,01:55:00 p. m.,42,730,145
4809,24/03/2022,01:56:00 p. m.,141,145,113
4810,24/03/2022,01:57:00 p. m.,89,293,343
4811,24/03/2022,01:58:00 p. m.,20,458,179
4812,24/03/2022,01:59:00 p. m.,123,293,285
4813,24/03/2022,02:00:00 p. m.,71,249,13
4814,24/03/2022,02:01:00 p. m.,76,190,254
4815,24/03/2022,02:02:00 p. m.,103,961,336
4816,24/03/2022,02:03:00 p. m.,139,705,208
4817,24/03/2022,02:04:00 p. m.,73,28,105
4818,24/03/2022,02:05:00 p. m.,102,588,375
4819,24/03/2022,02:06:00 p. m.,94,447,319
4820,24/03/2022,02:07:00 p. m.,136,368,427
4821,24/03/2022,02:08:00 p. m.,72,313,386
4822,24/03/2022,02:09:00 p. m.,111,66,250
4823,24/03/2022,02:10:00 p. m.,54,452,59
4824,24/03/2022,02:11:00 p. m.,91,255,107
4825,24/03/2022,02:12:00 p. m.,101,443,355
4826,24/03/2022,02:13:00 p. m.,128,781,302
4827,24/03/2022,02:14:00 p. m.,0,1005,412
4828,24/03/2022,02:15:00 p. m.,124,534,6
4829,24/03/2022,02:16:00 p. m.,126,778,19
4830,24/03/2022,02:17:00 p. m.,93,294,290
4831,24/03/2022,02:18:00 p. m.,146,690,427
4832,24/03/2022,02:19:00 p. m.,20,878,352
4833,24/03/2022,02:20:00 p. m.,132,117,397
4834,24/03/2022,02:21:00 p. m.,73,978,193
4835,24/03/2022,02:22:00 p. m.,126,180,413
4836,24/03/2022,02:23:00 p. m.,150,649,319
4837,24/03/2022,02:24:00 p. m.,12,36,409
4838,24/03/2022,02:25:00 p. m.,85,713,113
4839,24/03/2022,02:26:00 p. m.,110,631,337
4840,24/03/2022,02:27:00 p. m.,149,561,229
4841,24/03/2022,02:28:00 p. m.,65,781,243
4842,24/03/2022,02:29:00 p. m.,69,658,64
4843,24/03/2022,02:30:00 p. m.,67,1114,133
4844,24/03/2022,02:31:00 p. m.,58,347,21
4845,24/03/2022,02:32:00 p. m.,34,350,294
4846,24/03/2022,02:33:00 p. m.,146,542,130
4847,24/03/2022,02:34:00 p. m.,64,1161,15
4848,24/03/2022,02:35:00 p. m.,7,619,267
4849,24/03/2022,02:36:00 p. m.,129,1179,386
4850,24/03/2022,02:37:00 p. m.,88,189,67
4851,24/03/2022,02:38:00 p. m.,19,388,260
4852,24/03/2022,02:39:00 p. m.,5,443,244
4853,24/03/2022,02:40:00 p. m.,44,386,102
4854,24/03/2022,02:41:00 p. m.,117,630,230
4855,24/03/2022,02:42:00 p. m.,23,50,240
4856,24/03/2022,02:43:00 p. m.,150,120,344
4857,24/03/2022,02:44:00 p. m.,114,1177,193
4858,24/03/2022,02:45:00 p. m.,154,411,38
4859,24/03/2022,02:46:00 p. m.,75,419,85
4860,24/03/2022,02:47:00 p. m.,150,6,50
4861,24/03/2022,02:48:00 p. m.,127,591,271
4862,24/03/2022,02:49:00 p. m.,70,655,118
4863,24/03/2022,02:50:00 p. m.,63,807,387
4864,24/03/2022,02:51:00 p. m.,16,682,360
4865,24/03/2022,02:52:00 p. m.,54,803,31
4866,24/03/2022,02:53:00 p. m.,91,944,115
4867,24/03/2022,02:54:00 p. m.,75,585,354
4868,24/03/2022,02:55:00 p. m.,60,1252,238
4869,24/03/2022,02:56:00 p. m.,31,1218,299
4870,24/03/2022,02:57:00 p. m.,104,1029,359
4871,24/03/2022,02:58:00 p. m.,49,1209,66
4872,24/03/2022,02:59:00 p. m.,67,1011,168
4873,24/03/2022,03:00:00 p. m.,6,709,317
4874,24/03/2022,03:01:00 p. m.,25,189,218
4875,24/03/2022,03:02:00 p. m.,34,1202,370
4876,24/03/2022,03:03:00 p. m.,32,930,372
4877,24/03/2022,03:04:00 p. m.,104,378,86
4878,24/03/2022,03:05:00 p. m.,88,380,49
4879,24/03/2022,03:06:00 p. m.,153,1257,183
4880,24/03/2022,03:07:00 p. m.,63,642,195
4881,24/03/2022,03:08:00 p. m.,149,261,319
4882,24/03/2022,03:09:00 p. m.,68,655,326
4883,24/03/2022,03:10:00 p. m.,109,195,406
4884,24/03/2022,03:11:00 p. m.,36,943,241
4885,24/03/2022,03:12:00 p. m.,98,513,96
4886,24/03/2022,03:13:00 p. m.,60,401,171
4887,24/03/2022,03:14:00 p. m.,83,589,120
4888,24/03/2022,03:15:00 p. m.,56,646,322
4889,24/03/2022,03:16:00 p. m.,147,251,133
4890,24/03/2022,03:17:00 p. m.,137,1074,172
4891,24/03/2022,03:18:00 p. m.,4,185,143
4892,24/03/2022,03:19:00 p. m.,150,531,257
4893,24/03/2022,03:20:00 p. m.,27,915,233
4894,24/03/2022,03:21:00 p. m.,4,1127,194
4895,24/03/2022,03:22:00 p. m.,36,766,77
4896,24/03/2022,03:23:00 p. m.,114,941,371
4897,24/03/2022,03:24:00 p. m.,44,407,336
4898,24/03/2022,03:25:00 p. m.,43,285,421
4899,24/03/2022,03:26:00 p. m.,9,927,417
4900,24/03/2022,03:27:00 p. m.,54,916,116
4901,24/03/2022,03:28:00 p. m.,83,581,276
4902,24/03/2022,03:29:00 p. m.,113,107,186
4903,24/03/2022,03:30:00 p. m.,3,508,76
4904,24/03/2022,03:31:00 p. m.,154,849,356
4905,24/03/2022,03:32:00 p. m.,7,482,316
4906,24/03/2022,03:33:00 p. m.,18,859,103
4907,24/03/2022,03:34:00 p. m.,39,932,427
4908,24/03/2022,03:35:00 p. m.,18,463,418
4909,24/03/2022,03:36:00 p. m.,153,797,325
4910,24/03/2022,03:37:00 p. m.,58,470,159
4911,24/03/2022,03:38:00 p. m.,9,1147,404
4912,24/03/2022,03:39:00 p. m.,154,1034,231
4913,24/03/2022,03:40:00 p. m.,29,103,124
4914,24/03/2022,03:41:00 p. m.,14,641,54
4915,24/03/2022,03:42:00 p. m.,18,952,32
4916,24/03/2022,03:43:00 p. m.,51,674,430
4917,24/03/2022,03:44:00 p. m.,23,498,233
4918,24/03/2022,03:45:00 p. m.,2,1111,91
4919,24/03/2022,03:46:00 p. m.,17,227,150
4920,24/03/2022,03:47:00 p. m.,50,1073,47
4921,24/03/2022,03:48:00 p. m.,143,324,386
4922,24/03/2022,03:49:00 p. m.,101,1185,391
4923,24/03/2022,03:50:00 p. m.,109,873,315
4924,24/03/2022,03:51:00 p. m.,97,564,359
4925,24/03/2022,03:52:00 p. m.,48,1102,29
4926,24/03/2022,03:53:00 p. m.,78,950,221
4927,24/03/2022,03:54:00 p. m.,121,1102,197
4928,24/03/2022,03:55:00 p. m.,77,689,366
4929,24/03/2022,03:56:00 p. m.,146,582,227
4930,24/03/2022,03:57:00 p. m.,135,906,274
4931,24/03/2022,03:58:00 p. m.,112,5,189
4932,24/03/2022,03:59:00 p. m.,52,582,115
4933,24/03/2022,04:00:00 p. m.,22,895,242
4934,24/03/2022,04:01:00 p. m.,71,443,87
4935,24/03/2022,04:02:00 p. m.,20,715,344
4936,24/03/2022,04:03:00 p. m.,141,592,254
4937,24/03/2022,04:04:00 p. m.,96,247,228
4938,24/03/2022,04:05:00 p. m.,146,1086,223
4939,24/03/2022,04:06:00 p. m.,139,803,309
4940,24/03/2022,04:07:00 p. m.,114,1207,168
4941,24/03/2022,04:08:00 p. m.,46,65,190
4942,24/03/2022,04:09:00 p. m.,28,389,257
4943,24/03/2022,04:10:00 p. m.,78,1243,97
4944,24/03/2022,04:11:00 p. m.,105,701,202
4945,24/03/2022,04:12:00 p. m.,35,853,412
4946,24/03/2022,04:13:00 p. m.,85,1021,272
4947,24/03/2022,04:14:00 p. m.,135,595,331
4948,24/03/2022,04:15:00 p. m.,47,292,293
4949,24/03/2022,04:16:00 p. m.,60,806,181
4950,24/03/2022,04:17:00 p. m.,101,188,368
4951,24/03/2022,04:18:00 p. m.,52,680,116
4952,24/03/2022,04:19:00 p. m.,133,810,59
4953,24/03/2022,04:20:00 p. m.,41,343,289
4954,24/03/2022,04:21:00 p. m.,144,58,103
4955,24/03/2022,04:22:00 p. m.,100,561,89
4956,24/03/2022,04:23:00 p. m.,102,152,176
4957,24/03/2022,04:24:00 p. m.,23,700,91
4958,24/03/2022,04:25:00 p. m.,88,467,321
4959,24/03/2022,04:26:00 p. m.,126,451,18
4960,24/03/2022,04:27:00 p. m.,88,68,329
4961,24/03/2022,04:28:00 p. m.,140,397,151
4962,24/03/2022,04:29:00 p. m.,146,525,7
4963,24/03/2022,04:30:00 p. m.,63,29,348
4964,24/03/2022,04:31:00 p. m.,122,425,20
4965,24/03/2022,04:32:00 p. m.,57,188,416
4966,24/03/2022,04:33:00 p. m.,60,339,127
4967,24/03/2022,04:34:00 p. m.,115,383,132
4968,24/03/2022,04:35:00 p. m.,73,637,332
4969,24/03/2022,04:36:00 p. m.,43,28,143
4970,24/03/2022,04:37:00 p. m.,35,1254,421
4971,24/03/2022,04:38:00 p. m.,95,740,45
4972,24/03/2022,04:39:00 p. m.,57,888,147
4973,24/03/2022,04:40:00 p. m.,23,325,222
4974,24/03/2022,04:41:00 p. m.,18,345,404
4975,24/03/2022,04:42:00 p. m.,52,471,250
4976,24/03/2022,04:43:00 p. m.,69,485,165
4977,24/03/2022,04:44:00 p. m.,23,139,59
4978,24/03/2022,04:45:00 p. m.,0,1092,68
4979,24/03/2022,04:46:00 p. m.,92,953,54
4980,24/03/2022,04:47:00 p. m.,112,788,64
4981,24/03/2022,04:48:00 p. m.,141,462,156
4982,24/03/2022,04:49:00 p. m.,120,647,233
4983,24/03/2022,04:50:00 p. m.,83,658,90
4984,24/03/2022,04:51:00 p. m.,152,488,203
4985,24/03/2022,04:52:00 p. m.,13,364,51
4986,24/03/2022,04:53:00 p. m.,137,39,196
4987,24/03/2022,04:54:00 p. m.,64,664,419
4988,24/03/2022,04:55:00 p. m.,50,411,147
4989,24/03/2022,04:56:00 p. m.,44,932,194
4990,24/03/2022,04:57:00 p. m.,21,888,225
4991,24/03/2022,04:58:00 p. m.,54,462,186
4992,24/03/2022,04:59:00 p. m.,69,1162,292
4993,24/03/2022,05:00:00 p. m.,25,770,365
4994,24/03/2022,05:01:00 p. m.,72,235,73
4995,24/03/2022,05:02:00 p. m.,90,628,379
4996,24/03/2022,05:03:00 p. m.,11,488,68
4997,24/03/2022,05:04:00 p. m.,114,275,395
4998,24/03/2022,05:05:00 p. m.,30,92,420
4999,24/03/2022,05:06:00 p. m.,65,531,81
5000,24/03/2022,05:07:00 p. m.,87,63,312
